"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"JCS  DORE HABITAT","https://www.qualibat.com/resultat-de-la-recherche/jcs-dore-habitat-72679","LES GRANDS MOULINS, 22150 HENON","0296726400","dore.compta@gmail.com","4920179000","49201790000027","35",3810000,22,"35"
"F R L B","https://www.qualibat.com/resultat-de-la-recherche/f-r-l-b-160169","24 GOADERNO, 22290 TREGUIDEL","0786934478","menuiserielebars@outlook.fr","8175247470","81752474700018","3",192590,22,"35"
"MALENFANT SARL","https://www.qualibat.com/resultat-de-la-recherche/malenfant-sarl-84355","2 RUE PIERRE DE COUBERTIN, 22590 PORDIC","0296790685","menuiseriemalenfant@gmail.com","4886933670","48869336700010","5",488000,22,"35"
"QUINCHON MEDHI","https://www.qualibat.com/resultat-de-la-recherche/quinchon-medhi-122821","17 RUE DU CHEMIN NOE, 22360 LANGUEUX","0659902356","medhi.quinchon@bbox.fr","5322749170","53227491700022","1",64358,22,"35"
"GUINAMANT EDERN","https://www.qualibat.com/resultat-de-la-recherche/guinamant-edern-142557","ZA DES QUATRE VOIES SUD, 22170 PLELO","0631736427","menuiserie.eguinamant@gmail.com","8111689470","81116894700026","3",374516,22,"35"
"ROUSSEL-LE GOAS SARL","https://www.qualibat.com/resultat-de-la-recherche/roussel-le-goas-sarl-102354","26 RUE DE L'HÔTEL DE VILLE, 22140 BEGARD","0296454382","sarl.roussel.legoas@orange.fr","4930558590","49305585900026","3",478000,22,"35"
"MENUISERIE CHEVREAU","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-chevreau-103616","LIEU-DIT LES LONGUERAIES, 22330 PLESSALA","0296261545","menuiserie-chevreau@orange.fr","5018447650","50184476500013","3",507762,22,"35"
"FACET ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/facet-entreprise-115196","53 RUE DES CHATELETS, 22950 TREGUEUX","0296610202","facet.entreprise@orange.fr","4331629710","43316297100025","4",490000,22,"35"
"LE JEUNE DAVID","https://www.qualibat.com/resultat-de-la-recherche/le-jeune-david-115446","RUE DU CAMP DE PERAN, 22960 PLEDRAN","0614200445","david.lejeune65@sfr.fr","4340067220","43400672200020","1",84381,22,"35"
"CKL","https://www.qualibat.com/resultat-de-la-recherche/ckl-155460","23 LE BOURG, 22650 PLESSIX BALISSON","0296272988","sarl.lesillage@gmail.com","7948056710","79480567100011","4",213153,22,"35"
"COUPE MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/coupe-menuiserie-113693","LES NETUMIERES, 22550 ST POTAN","0296837272","coupe-menuiserie@laposte.net","5335528160","53355281600019","4",405795,22,"35"
"ARGOAT FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/argoat-fermetures-181401","ZI DE BELLEVUE 14B IMP DES GENETS, 22200 ST AGATHON","0296389136","argoat_fermetures@orange.fr","8506730700","85067307000015","4",527000,22,"35"
"LOGISERVICES","https://www.qualibat.com/resultat-de-la-recherche/logiservices-123460","15 RUE PAUL SERUSIER, 22200 GUINGAMP","0296437339","logiservices-matthieu@orange.fr","4186666400","41866664000036","6",632274,22,"35"
"QUERO MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/quero-menuiserie-149790","14 CHEMIN DE LA VILLE ANNA, 22940 ST JULIEN","0296420650","menuiseriequero@orange.fr","5400705880","54007058800012","3",235780,22,"35"
"BATISSEURS DE L'ARGOAT SCOP","https://www.qualibat.com/resultat-de-la-recherche/batisseurs-de-l-argoat-scop-64202","31, RUE DE L'ARGOAT, 22260 ST CLET","0296951472","scop.batisseurs@gmail.com","3346257200","33462572000027","10",891326,22,"35"
"LG MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/lg-menuiserie-114853","ZA DE LA PERRIÈRE, 22360 LANGUEUX","0633491402","lgmenuiserie@sfr.fr","5230603410","52306034100022","2",433038,22,"35"
"LMCO","https://www.qualibat.com/resultat-de-la-recherche/lmco-141632","6 RUE DE LA VILLE MORO, 22360 LANGUEUX","0687246188","lecoqmenuiserie@gmail.com","8092042090","80920420900013","4",533649,22,"35"
"BATI KOAT","https://www.qualibat.com/resultat-de-la-recherche/bati-koat-186171","1 CONVENANT LUCAS, 22450 LANGOAT","0648074728","batikoat@gmail.com","8844873980","88448739800015","2",140000,22,"35"
"BATI PREMIERES","https://www.qualibat.com/resultat-de-la-recherche/bati-premieres-109501","2 RUE DE LA CROIX LORMEL, 22190 PLERIN","0296521969","y.goasguen@bati-premieres.coop","5021897230","50218972300021","18",941718,22,"35"
"TANGUY MATHIEU","https://www.qualibat.com/resultat-de-la-recherche/tanguy-mathieu-121177","ENSEMBLE ZONE ARTISANALE RTE DE PAULE, 22340 MAEL CARHAIX","0632757228","maelbois@outlook.fr","8011278530","80112785300027","2",157016,22,"35"
"ASTUCES MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/astuces-menuiseries-79747","42 LE BOISSY, 22150 PLEMY","0987154120","gerant.astuces@gmail.com","4876980940","48769809400025","9",662341,22,"35"
"ARTIMEN-LE PROVOST","https://www.qualibat.com/resultat-de-la-recherche/artimen-le-provost-64161","PONT AR BOCHER, 22160 CALLAC DE BRETAGNE","0296455211","contact@artimen-leprovost.com","4434771380","44347713800012","8",559045,22,"35"
"PREAUCHAT AGENCEMENT","https://www.qualibat.com/resultat-de-la-recherche/preauchat-agencement-191381","1 RUE DU LAVOIR, 22250 SEVIGNAC","0630969876","jerome.preauchat22@gmail.com","8187528420","81875284200018","2",162515,22,"35"
"LA TRECOROISE MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/la-trecoroise-menuiserie-93043","LA TRECOROISE ZA DE KERFOLIC, 22220 MINIHY TREGUIER","0296921404","latrecoroise@orange.fr","4880693370","48806933700019","7",769770,22,"35"
"BERNARD LE BRETON","https://www.qualibat.com/resultat-de-la-recherche/bernard-le-breton-118885","1-2 PARC DU GRAND PLESSIS, 22940 PLAINTEL","0296325555","contact@styl-baies.com","4853095790","48530957900020","12",1510000,22,"35"
"ALLAIN HERVÉ SARL","https://www.qualibat.com/resultat-de-la-recherche/allain-herv-sarl-64288","ZONE ARTISANALE DE MABILIES, 22700 LOUANNEC","0296911060","contact@allain-veranda.com","3841524920","38415249200029","7",684062,22,"35"
"BEEZOL","https://www.qualibat.com/resultat-de-la-recherche/beezol-177559","15 B RUE DE POULDIGUY BP 60115, 22300 LANNION","0296140850","contact@traouker.fr","8416060640","84160606400019","21",1700000,22,"35"
"JEHANNO MICKAEL","https://www.qualibat.com/resultat-de-la-recherche/jehanno-mickael-140028","LA VILLE MAINGUY, 22210 LE CAMBOUT","0296255603","mickaeljehanno@orange.fr","8110258240","81102582400012","1",136367,22,"35"
"SARL LE MAITRE","https://www.qualibat.com/resultat-de-la-recherche/sarl-le-maitre-101103","ZA DU RADENIER, 22170 PLOUAGAT","0296739030","lemaitre.sarl@gmail.com","7922780380","79227803800015","7",1140000,22,"35"
"MENUISERIES BONNOT","https://www.qualibat.com/resultat-de-la-recherche/menuiseries-bonnot-104307","PRADEN KOAD YEN, 22140 BEGARD","0296452143","sarl.bonnot@wanadoo.fr","4369500750","43695007500024","13",1660000,22,"35"
"ATELIER SANT JOSEF","https://www.qualibat.com/resultat-de-la-recherche/atelier-sant-josef-179398","17 RUE DE DINARD, 22130 PLANCOET","0658255767","contact@atelier-santjosef.com","8498795720","84987957200014","1",225861,22,"35"
"FANON SEBASTIEN","https://www.qualibat.com/resultat-de-la-recherche/fanon-sebastien-116637","14 B RUE DU PRESBYTERE, 22100 BRUSVILY","0296845152","morgane.fanon@hotmail.fr","5081320570","50813205700029","1",185243,22,"35"
